Age,Monthly_Salary,Years_at_Company,Work_Life_Balance,Job_Involvement,Overtime,Hours_Worked_Per_Week,Distance_from_Home,Attrition
64,166508,31,1,3,0,57,35,0
54,187102,34,4,2,0,72,6,0
40,24638,22,4,2,0,43,5,0
30,77000,12,1,4,1,75,49,1
49,29251,0,2,2,1,36,22,1
63,160020,30,4,3,0,60,12,0
64,72647,18,1,2,0,40,49,1
40,108414,22,2,3,1,47,42,1
62,77245,33,3,2,0,60,9,0
34,170170,3,3,2,0,50,58,0
57,158480,33,4,2,1,30,11,0
38,89069,29,3,4,1,54,26,0
19,89676,9,4,1,0,38,47,0
54,83982,5,3,2,0,72,5,0
23,122346,11,2,3,1,47,52,1
61,112154,11,2,4,1,43,53,1
35,106190,17,3,4,0,66,4,0
47,72203,35,3,3,0,75,8,0
39,74617,34,3,4,0,51,46,0
50,116311,24,2,4,0,44,58,0
47,126037,21,2,3,0,54,53,0
34,100212,29,2,2,0,78,53,1
60,26005,28,4,3,0,53,21,0
49,199307,6,4,3,0,76,57,0
59,31973,39,2,3,0,58,2,0
31,66976,2,2,2,0,47,25,1
27,37804,20,2,3,0,64,21,0
64,108613,19,1,3,1,42,37,1
53,67276,8,4,3,0,59,37,0
51,44680,35,4,2,1,78,57,1
26,80967,13,1,3,0,36,52,0
59,36862,17,1,3,0,76,28,0
45,107438,32,3,2,1,52,43,1
28,190625,1,3,4,0,38,53,0
31,159956,36,1,3,1,32,35,1
56,80313,30,3,4,0,64,3,0
64,184033,21,1,3,1,45,51,1
36,51562,8,3,1,0,39,11,0
32,177137,19,2,3,0,51,35,0
45,183156,19,2,3,0,37,40,0
41,134746,0,2,3,1,74,19,1
25,71038,29,3,2,0,42,32,0
60,172029,18,1,3,0,53,6,0
26,88116,35,3,2,1,74,8,1
64,112080,13,3,4,0,44,48,0
50,82278,0,3,2,0,56,47,1
50,130549,4,2,1,0,46,13,0
36,183526,9,4,3,1,31,42,0
20,131937,8,2,4,0,66,34,1
27,73796,13,4,3,0,57,30,0
57,162349,38,2,3,0,54,25,0
64,118524,17,3,4,1,67,59,1
59,86411,24,3,2,1,59,39,1
18,86732,35,3,2,1,39,12,0
46,192256,30,3,2,1,35,53,1
51,43398,34,2,2,0,71,19,1
30,99906,26,3,1,0,61,16,0
18,48517,21,2,3,0,71,37,1
51,114395,10,4,2,0,39,22,0
46,44564,9,2,3,0,38,42,0
64,145570,7,4,3,0,60,30,0
30,131554,27,3,3,0,46,50,0
46,27111,22,1,3,1,72,39,1
56,172045,5,2,3,1,39,10,0
41,120190,13,4,1,0,71,45,1
43,151382,23,4,2,1,67,56,1
34,169060,8,2,4,0,72,17,0
24,173115,39,1,4,0,35,4,0
30,110480,37,2,3,0,56,57,0
22,121850,24,3,4,0,67,20,0
43,150874,37,3,1,0,72,6,0
20,109937,29,3,4,0,35,18,0
24,168453,21,2,1,1,51,21,1
56,53264,1,2,3,0,58,21,0
18,173141,24,3,3,1,44,41,0
34,194036,23,1,4,0,76,44,1
60,128841,36,1,3,0,31,58,0
42,25910,2,4,2,0,47,5,0
20,91020,25,3,2,0,39,26,0
32,197237,29,4,3,1,30,9,0
46,52821,28,2,4,1,42,38,1
60,134293,6,4,3,1,42,14,0
49,195464,8,4,4,0,62,18,0
43,199675,29,3,2,0,52,34,0
33,151065,15,2,3,0,62,18,0
42,52996,39,2,3,0,64,15,0
45,110890,13,2,4,0,66,15,0
26,115765,25,2,4,0,75,10,0
18,45044,36,4,2,0,47,37,0
46,62809,9,4,3,0,69,13,0
39,184371,29,3,3,0,67,35,0
33,99247,21,4,3,0,79,44,0
58,102481,29,4,4,1,53,49,0
61,52857,31,3,3,0,45,37,0
58,58503,13,1,3,0,34,44,0
24,177054,22,1,3,0,41,35,0
31,121449,16,3,4,0,53,32,0
46,73262,35,1,4,1,73,38,1
36,174952,28,2,2,0,76,36,1
36,118074,23,2,2,0,34,59,1
19,27559,10,2,2,0,35,49,1
58,56549,14,2,2,0,59,9,0
62,138755,21,2,4,0,76,13,0
32,138193,26,4,4,0,50,33,0
20,55159,33,3,4,1,77,38,1
28,79289,32,3,3,0,36,9,0
63,98740,20,4,3,0,44,13,0
47,22252,23,1,2,1,50,6,1
57,160938,19,4,3,1,50,9,0
35,135463,3,2,4,0,39,56,0
19,189069,36,2,4,0,56,5,0
49,147661,36,3,3,0,73,47,0
25,145645,32,3,2,0,75,15,0
39,27553,30,1,3,0,70,33,1
23,183903,33,4,2,0,30,25,0
29,87323,21,2,4,0,60,45,0
64,139744,29,4,4,0,68,22,0
57,64810,4,4,4,1,63,54,1
53,126373,22,2,4,1,39,25,0
32,78719,12,4,2,0,79,34,1
45,162798,8,4,2,0,52,28,0
62,198495,13,4,1,1,60,11,0
35,151164,16,3,3,1,49,51,0
19,49995,34,3,4,0,35,37,0
30,152749,17,1,2,0,72,33,1
62,113778,11,4,3,1,69,45,1
32,41892,15,1,2,0,54,11,0
37,173186,29,3,3,1,75,33,1
46,187704,12,2,4,1,74,58,1
59,47057,17,2,2,0,77,2,1
46,136089,11,1,3,0,32,31,0
20,130452,33,1,2,0,43,31,1
36,80753,32,3,4,1,47,37,0
20,195103,5,4,1,1,58,20,0
31,80275,17,3,3,0,40,36,0
57,198953,2,3,1,0,46,27,0
21,137819,5,3,3,1,76,19,0
28,95705,35,3,4,1,43,40,0
48,76438,21,3,4,0,39,20,0
60,120102,6,4,2,0,67,15,0
49,77314,29,3,1,0,48,41,0
44,50740,1,4,4,0,52,29,0
47,197248,31,4,2,0,38,49,0
60,161102,14,1,2,1,45,22,1
19,158123,21,3,2,0,77,15,0
26,76010,37,3,3,0,67,12,0
45,145871,7,3,1,0,59,41,0
48,128159,7,4,1,1,62,26,1
51,30589,38,4,3,0,54,48,0
32,31395,35,2,3,0,52,55,0
42,163905,19,3,4,0,54,32,0
53,86134,36,2,3,0,43,43,0
25,169500,7,3,3,1,58,47,0
26,167714,13,3,4,0,70,40,0
54,106491,19,3,1,1,40,58,1
62,191843,34,3,3,0,55,4,0
56,141656,24,3,3,0,49,7,0
49,161169,17,3,3,0,42,22,0
34,108096,20,2,3,1,50,36,1
52,43426,36,3,3,0,57,21,0
54,143267,30,1,3,0,48,27,0
36,130128,5,3,3,0,75,42,0
61,63463,19,3,3,0,58,12,0
46,91249,27,2,3,0,52,2,0
24,60079,35,2,1,0,44,6,0
45,171476,39,4,4,0,70,51,0
26,144805,25,4,4,0,60,40,0
45,91447,12,4,3,1,46,21,0
23,155026,3,3,3,0,55,38,0
46,128123,33,3,2,0,73,37,1
34,149247,36,3,3,0,73,5,0
33,116411,33,2,2,0,75,40,1
40,75331,15,3,2,0,37,58,0
48,38440,22,2,2,1,49,26,1
20,78407,22,4,4,1,71,14,0
38,50898,14,3,3,0,35,58,0
43,197792,24,3,3,1,55,38,0
53,141332,28,1,4,0,77,15,0
59,65428,35,2,2,1,36,35,1
54,35427,14,2,3,1,56,42,1
39,173241,36,4,2,0,46,17,0
59,119751,34,2,3,0,34,27,0
29,65419,38,4,4,0,79,43,0
59,107490,36,2,3,0,58,4,0
30,99363,27,2,3,0,56,3,0
28,94501,29,1,3,0,45,12,0
33,118632,6,2,3,0,78,22,0
25,28985,3,1,3,0,69,54,1
57,183713,6,3,3,0,54,14,0
57,173969,32,1,3,1,41,58,1
62,196724,17,1,3,0,40,15,0
19,157045,14,3,3,1,41,25,0
47,86673,34,3,3,1,52,43,0
47,122776,36,3,3,1,47,27,0
29,76718,4,1,4,0,59,40,0
27,121578,22,2,4,0,59,44,0
61,88809,9,4,3,0,34,32,0
28,42627,24,3,4,0,57,9,0
32,72621,21,4,1,1,34,2,0
33,117729,30,1,4,0,34,8,0
34,35151,22,1,1,0,48,49,1
43,95691,27,4,4,0,79,56,0
19,177813,14,3,2,0,31,36,0
29,108484,39,3,1,0,75,30,0
43,189202,6,2,4,0,63,18,0
40,90172,37,2,1,0,33,19,0
35,117185,39,4,4,1,75,21,0
49,129242,14,1,2,1,71,49,1
55,57236,4,3,2,1,52,13,0
64,165056,11,3,1,1,63,56,1
20,21042,12,2,4,0,47,10,0
55,164135,2,4,3,0,41,12,0
20,171562,18,4,3,0,72,11,0
47,192039,25,2,1,0,40,5,0
18,122035,29,1,2,0,69,15,1
47,128069,27,3,2,0,63,36,1
62,92838,14,3,1,0,55,43,0
49,172948,17,1,2,0,75,16,1
45,135148,6,3,4,1,36,4,0
38,80650,13,4,3,1,74,15,0
63,153374,23,3,1,1,30,37,1
30,170089,23,4,2,0,59,39,0
44,62311,10,4,3,1,66,29,0
53,151433,38,3,2,1,48,41,1
24,58261,39,4,2,0,75,37,1
39,141834,9,2,4,1,59,9,0
27,37171,32,2,4,0,67,6,0
56,61226,19,1,3,0,42,51,0
32,49327,38,1,4,0,52,49,0
32,90628,21,3,3,1,73,8,0
21,102473,34,4,1,0,55,4,0
49,84223,27,4,3,0,51,53,0
40,95315,35,3,2,1,48,43,1
23,124755,29,2,3,0,72,15,0
41,83624,5,1,4,0,33,8,0
37,115650,0,4,3,1,39,26,0
54,165602,3,4,2,1,50,18,0
37,160382,24,3,4,0,55,51,0
29,54281,38,2,3,0,44,50,0
50,79270,10,3,4,0,33,25,0
45,109345,37,4,3,0,71,8,0
25,197176,36,3,4,1,46,35,0
18,41735,11,4,3,0,46,21,0
54,129899,28,2,3,0,41,50,0
39,113173,33,4,1,0,31,59,0
23,158077,17,3,4,0,70,28,0
38,77564,8,3,3,0,31,59,0
49,71496,11,3,4,1,67,37,1
52,49898,8,1,2,1,37,58,1
32,136659,0,4,4,0,77,12,0
22,122742,6,2,4,1,41,37,1
63,131184,38,3,1,0,38,46,0
23,172780,33,3,3,1,53,1,0
42,65024,31,1,1,0,76,55,1
63,165484,27,1,1,0,58,3,0
57,49378,25,2,1,0,36,20,0
46,132591,35,4,1,0,77,44,1
24,139849,39,2,3,0,42,4,0
57,113638,13,3,3,1,66,25,0
30,98580,30,2,3,0,55,6,0
55,182381,15,2,2,0,42,47,1
35,153507,38,1,2,0,53,49,1
19,129470,10,3,3,0,43,56,0
25,154458,10,2,2,0,34,21,0
28,65503,37,3,2,0,35,6,0
50,128312,11,4,2,1,58,28,0
55,136465,8,4,4,0,37,25,0
44,92939,21,4,4,1,65,51,1
37,194536,37,2,3,0,66,53,1
29,88475,8,3,4,0,67,2,0
60,102758,2,2,2,0,71,18,1
48,178349,38,3,1,1,72,41,1
44,140413,34,2,3,1,69,13,1
49,106679,29,1,4,0,77,52,1
27,74012,25,4,1,0,53,44,0
20,154210,7,4,2,0,65,26,0
62,22752,31,3,1,1,76,51,1
44,45765,21,3,3,1,45,46,0
52,131193,7,3,4,0,70,15,0
48,20837,1,2,4,1,40,14,1
32,114010,13,4,1,1,32,30,0
33,147977,4,2,3,1,64,6,1
30,76997,12,1,3,1,61,7,1
52,186573,22,3,2,0,65,12,0
28,195842,12,4,3,0,77,23,0
38,109608,18,4,1,1,54,34,1
28,123510,23,3,2,1,31,22,0
47,141907,34,2,4,0,54,42,0
52,80594,13,3,3,1,65,7,0
39,105269,3,3,2,0,78,8,0
55,121614,25,1,3,0,62,18,0
48,57448,9,3,2,1,69,12,1
31,189031,37,4,2,0,34,38,0
41,122979,37,3,2,1,62,48,1
49,98340,33,4,3,0,55,30,0
53,101746,33,4,2,1,79,5,1
49,185101,18,4,2,0,76,38,1
32,159384,2,3,4,1,44,39,1
60,189372,35,1,2,0,64,11,1
52,74994,3,4,3,0,66,33,0
20,105765,25,3,2,0,58,35,0
33,22884,10,1,4,0,59,1,0
22,129113,2,1,3,0,58,23,0
38,40522,8,3,3,0,62,15,0
27,25623,1,3,1,0,31,25,0
36,31460,13,2,4,0,35,38,0
42,30234,2,2,3,1,68,22,1
21,66905,1,3,2,0,34,23,0
46,180492,21,4,3,0,40,19,0
36,186885,28,2,4,0,36,2,0
60,151454,32,4,3,0,31,36,0
19,135492,35,2,4,1,60,53,1
27,58353,9,4,4,1,54,48,0
60,160441,37,4,1,1,46,55,1
42,54985,20,3,3,0,68,22,0
37,62255,30,3,1,0,37,19,0
36,109197,34,2,1,0,51,26,0
40,81590,2,4,1,0,71,43,1
41,196558,18,3,4,0,48,59,0
28,141282,21,3,1,0,30,34,0
63,67883,19,2,3,0,50,18,0
51,71566,35,2,3,0,63,30,0
45,20650,18,2,3,0,57,53,0
22,192009,3,3,3,0,64,28,0
22,41299,31,2,4,0,30,33,0
38,46862,7,3,4,0,67,53,0
29,36312,25,3,2,0,46,3,0
21,30943,0,3,4,0,59,53,0
59,88734,25,3,2,1,32,23,0
37,168397,8,2,3,0,58,16,0
55,145560,34,3,2,0,49,42,0
42,72879,17,4,4,0,55,19,0
31,139652,18,1,3,1,56,8,0
28,154078,15,1,3,0,70,16,0
49,81876,27,4,4,0,38,45,0
28,28505,2,2,1,1,45,53,1
35,40498,17,3,3,0,39,34,0
44,127679,12,3,1,1,61,27,1
35,167577,26,2,2,0,39,37,1
40,157675,39,4,2,1,39,39,1
28,44744,38,2,3,0,36,27,0
38,164532,23,4,4,0,66,54,0
61,73273,28,2,2,0,50,18,0
22,99095,21,3,3,0,47,22,0
40,48544,25,4,3,1,33,34,0
58,26864,19,3,4,0,34,20,0
42,109314,23,3,4,0,46,3,0
58,99770,11,3,3,0,57,38,0
27,48593,17,3,1,1,79,26,1
39,195729,11,2,2,1,77,19,1
36,21729,37,4,4,1,58,43,0
18,64515,31,3,2,1,32,54,1
24,54936,22,4,1,1,61,59,1
21,32413,3,2,4,0,43,35,0
18,67652,11,3,2,0,60,49,0
32,49764,16,4,2,1,71,10,1
57,83784,20,3,2,0,61,38,1
29,196813,36,3,4,1,48,5,0
39,98796,28,3,3,0,45,29,0
39,96844,5,4,2,1,68,44,1
64,147610,27,3,4,1,35,34,0
34,144887,7,4,4,0,59,30,0
46,94432,30,3,3,0,76,47,0
63,124944,19,4,3,0,70,39,0
31,170355,15,3,2,1,45,18,0
37,45282,12,2,3,0,32,17,0
50,93210,14,3,3,0,74,16,0
60,72984,12,3,3,0,67,31,0
32,169464,1,4,3,0,60,24,0
29,117496,19,2,1,0,64,16,1
57,24721,27,3,3,0,61,44,0
37,49197,17,3,4,1,79,42,1
47,177245,6,3,2,0,63,11,0
55,21066,20,3,3,0,61,30,0
20,128442,38,3,3,0,71,10,0
45,79418,8,3,4,0,55,26,0
43,87454,9,3,1,0,77,17,0
47,96262,30,1,3,1,38,23,0
30,165354,12,3,3,1,35,28,0
30,175887,4,3,2,0,67,3,0
19,173666,39,3,1,0,31,9,0
54,86678,37,4,2,0,60,56,0
55,137911,35,4,4,0,68,42,0
19,105768,1,4,3,0,42,32,0
53,86951,5,3,2,0,59,9,0
43,26374,12,4,4,1,43,14,0
28,46974,28,3,3,1,48,21,0
25,51914,13,3,2,0,40,8,0
61,70014,29,3,3,0,61,45,0
57,29347,24,2,4,0,35,45,0
60,110468,39,4,4,0,58,29,0
39,109129,34,4,3,0,31,43,0
37,169832,36,3,1,1,66,56,1
25,112103,6,3,4,1,66,39,1
46,97599,37,4,4,1,59,13,0
57,150774,17,3,3,0,54,10,0
43,154212,7,2,3,0,70,14,0
47,94266,6,1,3,0,75,42,1
34,144737,33,3,3,0,78,42,0
37,34057,35,3,3,0,41,3,0
33,49114,9,3,3,1,71,22,0
63,38580,39,3,2,0,61,15,0
60,29802,28,3,3,0,74,1,0
24,107857,15,4,3,1,31,1,0
33,121467,24,2,3,0,69,8,0
62,122767,28,3,3,1,53,43,0
64,155747,7,4,1,1,46,54,1
44,165130,19,2,3,1,37,16,0
40,188591,35,3,1,0,32,14,0
41,166517,26,4,3,0,68,58,0
26,109450,12,3,2,0,46,14,0
52,126039,25,1,2,0,45,26,0
37,48695,24,2,3,0,77,55,1
54,115970,27,2,2,0,62,20,1
59,50185,8,4,3,0,33,14,0
34,109692,25,4,4,0,75,37,0
64,65908,11,3,3,0,55,39,0
48,194703,25,4,2,0,35,54,0
25,199065,21,2,3,0,42,45,0
32,136710,0,1,3,0,48,59,1
48,22078,11,3,2,0,51,54,0
47,115886,23,4,4,0,49,58,0
63,174850,29,3,4,0,78,30,0
37,174469,13,4,2,0,59,43,0
56,163409,22,3,3,1,76,48,1
29,26011,1,3,2,0,76,31,1
34,137124,2,4,3,1,72,55,1
59,190927,5,1,3,0,72,7,0
47,95532,18,3,2,0,56,48,0
46,66845,20,3,3,1,53,4,0
36,171118,19,1,2,1,71,23,1
63,107030,20,3,4,0,62,32,0
28,26618,39,3,2,1,40,4,0
51,92435,3,3,4,0,70,23,0
24,182394,24,3,3,0,70,50,0
61,184869,6,1,4,0,30,33,0
51,166200,6,4,3,0,34,3,0
37,184251,32,3,3,0,34,33,0
55,138158,25,4,4,1,76,15,0
41,185145,16,3,3,0,45,54,0
27,98014,7,3,2,1,71,57,1
49,145713,25,4,2,0,46,35,0
32,131550,14,2,3,0,63,45,1
54,111965,19,2,3,1,75,27,1
37,188435,18,3,1,1,35,41,1
20,135503,6,3,1,0,69,16,0
54,162769,0,4,3,1,69,1,1
57,166494,38,3,3,0,45,50,0
25,58380,36,2,1,0,72,12,1
57,115877,17,4,3,0,55,18,0
61,80857,7,1,3,1,59,41,1
40,41259,14,3,3,0,37,37,0
57,92622,5,3,3,0,69,50,0
28,152221,36,1,1,0,48,55,1
63,42792,21,2,4,1,33,21,0
25,167462,10,2,3,0,42,23,0
46,185276,25,4,3,1,39,35,0
47,187090,7,3,1,0,46,56,0
27,113651,8,3,3,1,57,46,0
56,109583,12,1,2,0,79,12,1
45,102614,2,2,1,0,63,42,1
53,172543,2,3,3,1,50,3,0
30,34263,6,4,3,0,67,4,0
49,80309,2,1,1,0,77,38,1
53,72451,10,4,4,0,40,3,0
54,90379,27,4,3,0,72,54,0
43,97969,30,4,2,0,70,14,0
39,142425,8,1,2,0,48,2,0
21,162631,26,3,1,0,52,25,0
48,83728,11,4,4,0,74,22,0
35,24952,7,4,3,1,69,29,0
55,81726,21,3,1,1,70,1,1
41,139735,17,4,2,0,57,40,0
40,60610,29,3,3,0,48,23,0
39,106467,10,4,3,1,64,41,1
19,153225,1,3,3,0,56,33,0
48,114447,28,3,3,0,56,41,0
28,159091,25,3,3,0,49,37,0
45,126827,13,3,1,0,50,23,0
63,117167,27,2,4,0,77,12,0
49,148890,34,3,4,0,41,47,0
22,57929,5,4,2,0,53,51,0
55,168100,35,2,2,0,41,31,1
27,54620,11,3,3,1,52,39,0
57,138818,33,4,4,1,75,26,0
63,145803,5,3,3,0,68,20,0
41,199546,36,3,1,0,79,13,0
52,30623,36,4,2,0,38,30,0
61,105504,7,3,3,0,40,35,0
40,23809,36,3,2,0,54,33,0
34,143690,39,4,3,0,69,57,0
18,112907,32,3,3,0,78,37,0
48,129502,30,2,1,0,52,47,1
48,82496,33,4,3,0,76,11,0
59,182811,10,2,3,0,46,32,0
59,158049,35,3,2,1,78,33,1
51,185910,3,2,4,0,43,31,0
26,155206,16,3,3,1,63,36,1
39,49431,15,2,3,0,31,17,0
30,69565,29,3,3,0,43,23,0
42,67312,38,3,3,0,50,14,0
35,130613,4,4,3,0,43,51,0
29,58916,39,3,2,0,74,44,1
57,171765,36,3,4,0,33,26,0
34,189631,25,3,4,0,77,35,0
32,102839,27,3,2,1,32,54,1
59,70058,18,4,2,0,53,9,0
32,162930,20,1,1,0,67,2,1
32,63324,27,4,2,1,57,15,0
56,110687,18,1,3,0,69,32,1
30,195259,35,3,1,0,51,11,0
34,48147,10,3,3,0,38,1,0
49,97914,18,3,4,0,35,58,0
26,142879,4,3,2,1,51,9,0
57,98593,1,2,3,1,74,31,1
37,152432,24,2,1,1,72,17,1
43,22048,25,4,3,0,76,10,0
44,190092,29,4,4,1,58,28,0
38,63935,16,4,3,1,41,59,0
35,173554,20,3,3,1,55,40,0
30,137884,19,4,3,0,42,31,0
33,111199,17,1,3,1,54,4,0
26,184045,15,2,2,0,76,25,1
29,129982,27,2,3,0,70,15,0
61,166257,11,3,2,1,39,2,0
55,170771,39,2,3,1,76,43,1
36,75885,5,3,2,0,60,47,0
24,192654,23,2,3,0,39,7,0
52,38061,5,4,2,0,58,51,0
35,97015,16,4,3,1,54,7,0
33,129508,18,4,2,1,36,52,1
56,137700,27,1,2,0,59,18,0
21,195669,28,3,4,0,73,40,0
42,161964,6,3,1,0,46,16,0
49,43931,18,1,1,0,35,23,0
57,120175,7,4,3,0,46,56,0
30,44654,7,4,2,0,57,52,0
62,108478,4,1,4,1,76,1,1
34,73886,33,3,2,1,32,35,1
54,140477,20,3,3,0,31,52,0
23,92470,3,4,3,0,69,56,0
36,120029,35,3,3,0,68,5,0
30,85324,4,3,3,1,55,55,0
43,125520,22,1,2,0,50,20,0
31,85027,18,4,4,1,69,25,0
48,21425,14,1,3,0,63,24,0
21,152805,13,3,4,0,57,27,0
56,196447,7,4,2,1,43,15,0
25,84411,8,3,3,0,52,11,0
42,30603,39,1,3,0,48,34,0
30,32152,10,4,3,0,57,31,0
49,166873,17,3,3,0,63,6,0
55,76318,31,3,2,0,63,55,1
55,168057,35,4,1,0,79,17,0
45,128051,20,3,2,1,66,10,1
47,41068,26,3,3,0,73,43,0
20,33531,20,3,4,0,77,16,0
45,132289,10,1,3,0,60,48,0
20,54288,33,3,2,1,62,44,1
62,120694,4,3,3,0,53,56,0
51,111762,27,4,2,1,75,44,1
33,118197,9,4,4,0,73,5,0
39,191140,11,4,1,0,60,22,0
49,163531,2,4,2,1,55,41,1
55,124445,0,4,2,0,55,59,1
25,183626,36,4,1,0,72,42,1
25,126243,39,3,2,1,35,16,0
23,90313,0,2,4,1,34,7,1
31,165343,12,3,3,0,63,55,0
49,147286,37,3,3,0,68,24,0
52,23801,14,4,4,0,69,19,0
27,92593,6,2,3,0,61,13,0
20,177583,29,4,2,1,34,35,1
29,93635,23,2,4,1,39,2,0
48,100729,7,3,1,0,79,20,0
46,75233,2,4,3,0,55,34,0
22,40011,14,3,1,0,30,33,0
42,68900,35,4,2,0,50,7,0
58,171836,13,3,4,0,56,29,0
48,100085,26,3,2,0,61,2,0
38,158032,29,4,3,0,74,31,0
37,36583,36,4,3,0,49,20,0
56,150283,5,4,3,1,47,1,0
39,92532,18,1,2,0,43,42,1
21,34201,36,4,4,0,58,5,0
30,80019,0,2,3,0,40,32,1
62,40420,24,2,3,0,79,37,1
59,60602,9,4,3,0,76,3,0
37,120156,25,2,4,0,35,34,0
30,69031,22,2,2,0,60,22,0
34,32629,16,3,4,0,72,1,0
53,48675,29,4,3,1,70,40,1
50,147652,26,3,2,1,72,5,1
18,152734,10,4,3,0,78,58,0
32,100270,3,2,3,1,61,50,1
30,27589,17,3,3,0,65,52,0
34,128954,18,4,4,1,30,38,0
41,24655,35,1,1,0,65,10,1
25,94285,25,4,4,0,66,34,0
44,161869,0,2,3,0,33,33,1
62,26645,19,3,2,0,38,35,0
40,137379,10,1,3,1,56,5,0
63,185834,24,3,2,0,60,6,0
25,67634,18,3,3,0,75,34,0
25,172504,31,4,4,0,44,26,0
43,198962,0,3,2,0,74,34,1
64,194683,0,4,3,0,76,2,0
30,177743,2,3,1,0,59,39,1
56,56760,39,1,4,0,37,41,0
54,48233,31,3,2,0,41,51,0
45,188663,35,3,2,0,53,16,0
42,70091,7,3,2,1,59,19,0
33,155510,29,2,3,0,48,26,0
19,124602,38,3,2,0,52,11,0
35,104905,33,4,1,0,44,32,0
34,196968,7,3,2,0,73,52,1
47,112139,24,2,3,1,44,8,0
56,31319,25,1,1,0,31,10,0
30,100258,26,2,3,0,59,52,0
49,123293,18,3,4,1,62,16,0
46,157100,22,3,3,0,74,23,0
63,131930,15,4,3,0,55,42,0
47,130629,7,3,3,1,77,20,0
35,45940,29,4,2,0,38,11,0
30,159494,7,4,4,0,32,56,0
60,71651,10,2,2,0,31,26,0
38,194513,6,3,3,0,70,21,0
47,40688,20,4,2,0,41,30,0
38,197352,33,3,4,0,54,50,0
34,34472,20,3,3,0,72,52,0
57,100436,4,4,3,0,36,59,0
36,55671,16,4,2,0,51,37,0
32,93299,20,2,1,0,42,58,1
26,30960,5,2,3,0,44,30,0
27,142652,6,3,2,1,32,20,0
61,144118,10,4,4,1,59,44,0
48,153146,17,3,2,0,59,6,0
40,54833,37,1,2,0,63,49,1
47,55976,11,2,3,1,79,44,1
50,127549,21,3,3,0,55,11,0
26,150120,2,4,2,0,33,36,1
64,85658,18,4,2,0,57,39,0
18,70108,22,4,3,1,30,16,0
61,172552,33,1,3,1,44,20,0
52,70138,2,3,2,0,30,15,0
28,29443,22,3,3,0,36,54,0
51,89969,4,3,2,1,35,19,0
33,152062,28,4,2,0,59,49,0
26,143781,33,3,4,0,49,54,0
49,112198,4,2,2,0,42,28,0
32,81336,28,3,4,0,62,43,0
29,49097,23,2,3,1,43,25,0
50,170258,38,2,4,1,39,15,0
62,71356,20,3,4,0,71,19,0
31,104744,31,2,3,0,59,23,0
25,108015,4,2,2,0,31,24,0
25,163994,17,3,4,0,31,52,0
44,181838,37,3,4,0,54,1,0
29,170859,34,4,2,0,30,32,0
18,173609,37,2,2,0,59,29,0
60,95919,15,4,4,0,52,35,0
57,123854,34,1,3,1,59,43,1
59,73034,23,4,3,0,43,57,0
28,117431,35,2,3,0,41,51,0
56,196614,4,4,4,1,58,49,0
60,154279,8,1,1,0,62,55,1
48,48234,3,3,2,0,53,47,0
34,50568,32,1,3,0,42,10,0
50,88633,26,4,3,0,35,51,0
49,137766,21,1,4,0,79,51,1
46,129582,10,4,1,0,53,8,0
38,74703,4,4,1,1,41,36,1
38,137634,9,4,3,0,71,12,0
57,119928,2,3,3,0,44,3,0
40,95253,14,3,2,0,53,3,0
23,136170,36,4,2,1,58,11,0
39,36642,39,4,1,1,30,27,0
55,99176,16,4,1,1,63,19,1
54,102373,19,4,1,0,48,54,0
62,28990,3,4,1,0,69,12,0
25,24170,33,3,4,0,44,36,0
58,175889,33,2,3,1,70,34,1
52,156208,30,4,3,0,63,3,0
28,152784,33,3,2,0,71,51,1
41,93687,2,1,1,0,44,23,1
38,161545,27,3,4,0,77,54,0
19,143376,36,4,3,1,47,37,0
57,105031,28,3,4,0,54,54,0
36,41625,14,3,3,1,74,40,1
56,164833,35,3,2,0,46,21,0
45,94454,34,2,1,0,48,38,1
34,21821,9,3,3,0,65,7,0
23,120120,16,4,4,1,57,51,0
36,199718,29,1,3,0,53,47,0
55,56200,7,3,3,0,75,6,0
45,103889,22,1,4,0,35,10,0
19,199322,18,2,2,0,42,35,1
55,104304,36,3,4,0,31,14,0
54,56447,35,2,4,0,78,38,1
21,180256,3,4,1,1,35,47,1
39,167883,25,4,3,0,55,5,0
43,177667,39,2,3,0,49,2,0
60,111568,26,4,2,1,55,3,0
53,126502,12,2,3,1,40,12,0
30,124567,33,1,3,1,39,37,1
49,37757,32,4,2,0,69,27,0
34,127136,25,3,1,1,77,28,1
58,163026,19,3,2,1,74,38,1
53,189002,7,1,3,0,43,16,0
63,112342,15,4,2,1,56,15,0
36,108760,4,4,2,0,57,23,0
52,154883,33,4,2,0,50,25,0
63,181440,26,2,3,0,44,41,0
57,183791,35,3,4,1,56,32,0
45,159709,3,4,3,1,37,49,0
18,32133,6,4,2,0,30,39,0
59,66986,36,4,2,0,69,29,0
35,179943,35,3,3,1,77,1,0
57,192544,23,1,2,1,52,40,1
50,75508,14,4,4,0,50,2,0
29,21401,5,2,1,0,66,6,1
25,161076,25,2,2,0,62,59,1
41,186373,25,4,3,1,45,2,0
33,120313,24,2,3,0,77,47,1
21,156973,32,2,3,0,67,5,0
55,89621,2,1,4,1,79,48,1
61,139673,8,2,4,0,68,46,1
44,199881,36,3,2,0,52,18,0
26,146545,37,3,2,0,76,13,0
64,101299,29,2,2,0,65,44,1
33,78171,26,2,2,0,64,14,1
29,30354,12,4,2,0,74,51,1
48,78860,22,3,1,1,38,21,0
